x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"2131,07","1200,48","293,696","46,41","3,77659","4,54212","0,7655299999999996","1,37615406114295","11,4113","11,5347","0,945489","0,914259","2131,07","1463,52",P05_P06,P05_V + P06_B,"15,382766120208741","0,9784556727905269"
"2617,22","1058,32","293,655","46,3361","3,78015","4,44435","0,6642000000000001","1,3861096637711252","9,94293","10,8943","0,988263","0,879288","2617,22","1605,68",P05_P06,P05_V + P06_B,"15,38632612020874","0,8771256727905274"
"3032,93","1960,13","293,85","46,26","3,78085","4,53145","0,7506000000000004","1,397032569412886","8,08865","7,82293","0,998706","0,997857","3032,93","703,8699999999999",P05_P06,P05_V + P06_B,"15,387026120208741","0,9635256727905277"
"83,8038","1397,54","293,778","46,726","3,79343","4,34317","0,5497399999999999","1,4679710623851407","8,65121","8,70972","0,942062","0,901759","83,8038","1266,46",P05_P06,P05_V + P06_B,"15,399606120208741","0,7626656727905272"
"2250,41","803,944","293,604","46,3964","3,79443","4,47156","0,67713","1,41085222472085","10,9831","11,1076","0,913645","0,930784","2250,41","1860,056",P05_P06,P05_V + P06_B,"15,40060612020874","0,8900556727905273"
"3481,18","607,027","293,538","46,2073","3,80032","4,68845","0,8881299999999994","1,4691361407303778","8,14264","7,90112","0,971606","0,903285","3481,18","2056,973",P05_P06,P05_V + P06_B,"15,40649612020874","1,1010556727905267"
"817,958","2227,84","293,952","46,6011","3,80089","4,87822","1,07733","1,3270433301139235","9,0791","9,17212","0,912899","0,859316","817,958","436,15999999999985",P05_P06,P05_V + P06_B,"15,40706612020874","1,2902556727905272"
"531,688","1333,83","293,755","46,6571","3,801","4,58838","0,7873799999999997","1,283789702404552","10,3521","9,50419","0,788828","0,90604","531,688","1330,17",P05_P06,P05_V + P06_B,"15,40717612020874","1,000305672790527"
"2336,21","1265,22","293,707","46,3773","3,80433","4,78853","0,9841999999999996","1,311868895888564","11,0521","11,9389","0,953029","0,840902","2336,21","1398,78",P05_P06,P05_V + P06_B,"15,41050612020874","1,197125672790527"
"64,6859","1227,5","293,74","46,7311","3,80862","4,32361","0,5149900000000005","1,4660422947514693","8,82009","8,28558","0,868346","0,956784","64,6859","1436,5",P05_P06,P05_V + P06_B,"15,41479612020874","0,7279156727905278"
"1793,0","865,625","293,626","46,4668","3,80949","4,72963","0,9201400000000004","1,3672658848958874","11,9021","12,1328","0,897419","0,925539","1793,0","1798,375",P05_P06,P05_V + P06_B,"15,41566612020874","1,1330656727905277"
"3029,5","1310,75","293,704","46,2688","3,81168","4,62851","0,8168300000000004","1,3717871555018015","8,50941","8,74652","0,998642","0,993307","3029,5","1353,25",P05_P06,P05_V + P06_B,"15,41785612020874","1,0297556727905277"
"1082,66","1642,84","293,815","46,5675","3,81464","4,87536","1,06072","1,3845215780187856","11,0734","11,4371","0,917138","0,936626","1082,66","1021,1600000000001",P05_P06,P05_V + P06_B,"15,420816120208741","1,2736456727905274"
"654,646","2643,44","294,05","46,621","3,81677","4,87242","1,05565","1,2316497066945025","7,87135","8,18601","0,977879","0,898823","654,646","20,559999999999945",P05_P06,P05_V + P06_B,"15,42294612020874","1,2685756727905273"
"3288,72","518,861","293,521","46,2383","3,82387","4,64964","0,8257699999999999","1,4230351366006424","8,0405","8,23832","0,99532","0,952063","3288,72","2145,139",P05_P06,P05_V + P06_B,"15,43004612020874","1,0386956727905272"
"225,323","1178,57","293,726","46,7067","3,82737","4,75691","0,9295400000000004","1,41749215165362","8,64694","8,69201","0,980017","0,879315","225,323","1485,43",P05_P06,P05_V + P06_B,"15,43354612020874","1,1424656727905278"
"1764,42","2004,07","293,884","46,4568","3,83216","4,64643","0,8142699999999996","1,3322161986703858","11,1911","11,142","0,950429","0,911253","1764,42","659,9300000000001",P05_P06,P05_V + P06_B,"15,43833612020874","1,027195672790527"
"3189,38","1380,77","293,717","46,2431","3,83627","4,6313","0,7950300000000006","1,402283851436735","8,05978","8,09804","0,986855","0,925769","3189,38","1283,23",P05_P06,P05_V + P06_B,"15,44244612020874","1,007955672790528"
"1862,63","147,387","293,463","46,4647","3,83657","4,65119","0,8146199999999997","1,4073823219011865","10,2791","10,2495","0,828173","0,762192","1862,63","2516,613",P05_P06,P05_V + P06_B,"15,44274612020874","1,027545672790527"
"609,797","1653,39","293,826","46,6409","3,84352","4,73513","0,89161","1,4091703232754964","9,52983","9,68282","0,939558","0,944112","609,797","1010,6099999999999",P05_P06,P05_V + P06_B,"15,44969612020874","1,1045356727905273"
"2864,04","1379,91","293,723","46,2937","3,84822","4,55251","0,7042899999999999","1,357239846158494","9,12987","9,20218","0,966722","0,980425","2864,04","1284,09",P05_P06,P05_V + P06_B,"15,45439612020874","0,9172156727905272"
"1921,75","2003,01","293,881","46,4323","3,84931","4,43689","0,58758","1,3678084661237355","10,8692","10,6714","0,94719","0,997382","1921,75","660,99",P05_P06,P05_V + P06_B,"15,45548612020874","0,8005056727905273"
"1409,3","922,055","293,646","46,5258","3,84956","4,82476","0,9752000000000004","1,4565853905623851","11,9648","11,4825","0,852156","0,932913","1409,3","1741,9450000000002",P05_P06,P05_V + P06_B,"15,45573612020874","1,1881256727905276"
"3099,02","1697,25","293,79","46,2531","3,85004","4,85748","1,00744","1,3908989898624184","8,15755","7,98825","0,982628","0,996367","3099,02","966,75",P05_P06,P05_V + P06_B,"15,45621612020874","1,2203656727905272"
"1503,58","1837,45","293,851","46,4995","3,85646","4,63996","0,7835000000000001","1,330901949806918","10,9196","11,186","0,99694","0,930495","1503,58","826,55",P05_P06,P05_V + P06_B,"15,46263612020874","0,9964256727905274"
"364,223","2069,86","293,925","46,6737","3,85654","4,58771","0,7311700000000005","1,3506150450814562","8,42862","8,40761","0,94986","0,999519","364,223","594,1399999999999",P05_P06,P05_V + P06_B,"15,46271612020874","0,9440956727905279"
"14,253","1847,46","293,881","46,731","3,85667","4,48242","0,6257500000000005","1,4440771309040965","8,28163","8,03989","0,998056","0,999859","14,253","816,54",P05_P06,P05_V + P06_B,"15,46284612020874","0,8386756727905278"
"756,613","181,866","293,49","46,6364","3,85808","4,95133","1,0932499999999994","1,3711589988035633","9,85752","8,72092","0,834551","0,854648","756,613","2482,134",P05_P06,P05_V + P06_B,"15,464256120208741","1,3061756727905267"
"3329,28","1240,39","293,683","46,2231","3,85918","4,4533","0,5941199999999998","1,410000000000082","7,87855","8,02562","0,992975","0,95881","3329,28","1423,61",P05_P06,P05_V + P06_B,"15,46535612020874","0,8070456727905271"
"834,521","2385,1","293,988","46,5965","3,87183","4,53548","0,6636499999999996","1,3184839779076962","8,33363","9,18534","0,999998","0,883139","834,521","278,9000000000001",P05_P06,P05_V + P06_B,"15,47800612020874","0,876575672790527"
"2414,39","2320,22","293,943","46,3516","3,87662","4,67256","0,7959399999999999","1,3507405376308197","9,27864","9,47578","0,945826","0,951946","2414,39","343,7800000000002",P05_P06,P05_V + P06_B,"15,48279612020874","1,0088656727905272"
"2932,19","2443,23","293,961","46,2694","3,87841","4,51409","0,6356800000000002","1,3345411196361971","7,55983","7,81719","0,999926","0,934094","2932,19","220,76999999999998",P05_P06,P05_V + P06_B,"15,484586120208741","0,8486056727905276"
"1609,66","1631,05","293,803","46,4856","3,88301","4,74751","0,8645","1,2757742747053271","11,4981","12,5721","0,995646","0,887445","1609,66","1032,95",P05_P06,P05_V + P06_B,"15,48918612020874","1,0774256727905274"
"3175,4","872,853","293,603","46,2516","3,88359","4,69323","0,8096399999999999","1,3965729483273976","8,45513","8,25204","0,90333","0,841692","3175,4","1791,147",P05_P06,P05_V + P06_B,"15,48976612020874","1,0225656727905272"
"1598,23","660,601","293,583","46,4996","3,88366","4,70197","0,8183100000000003","1,400277115431105","11,3119","11,0756","0,863793","0,869461","1598,23","2003,399",P05_P06,P05_V + P06_B,"15,48983612020874","1,0312356727905276"
"1314,74","1565,84","293,793","46,5324","3,88445","4,68278","0,79833","1,3732079230763812","11,473","11,6368","0,942496","0,987989","1314,74","1098,16",P05_P06,P05_V + P06_B,"15,490626120208741","1,0112556727905273"
"1056,97","1697,72","293,828","46,5708","3,89161","4,58146","0,6898499999999999","1,4156623891310631","10,6981","10,5239","0,938896","0,94321","1056,97","966,28",P05_P06,P05_V + P06_B,"15,49778612020874","0,9027756727905272"
"1501,08","1559,66","293,788","46,5034","3,89272","4,67044","0,77772","1,3875518008349583","11,8363","11,5397","0,927435","0,993516","1501,08","1104,34",P05_P06,P05_V + P06_B,"15,498896120208741","0,9906456727905273"
"2255,01","1078,35","293,666","46,3922","3,893","4,51576","0,6227600000000004","1,3363382805261983","11,1035","11,7402","0,95454","0,864553","2255,01","1585,65",P05_P06,P05_V + P06_B,"15,499176120208741","0,8356856727905277"
"3245,07","339,007","293,482","46,2473","3,89608","4,83976","0,94368","1,4723056747835777","7,82054","7,93889","0,998616","0,908313","3245,07","2324,993",P05_P06,P05_V + P06_B,"15,50225612020874","1,1566056727905272"
"1507,22","2607,61","294,025","46,4889","3,90071","4,92916","1,0284500000000003","1,309809146402826","9,00747","9,00885","0,964977","0,913041","1507,22","56,38999999999987",P05_P06,P05_V + P06_B,"15,50688612020874","1,2413756727905276"
"2376,12","2439,35","293,971","46,356","3,90272","4,85058","0,94786","1,1761377470348209","8,78176","9,28139","0,94364","0,833437","2376,12","224,6500000000001",P05_P06,P05_V + P06_B,"15,50889612020874","1,1607856727905275"
"2414,26","2423,81","293,966","46,3503","3,90298","4,50908","0,6061000000000001","1,2714165328480176","8,75539","8,96251","0,968889","0,954361","2414,26","240,19000000000005",P05_P06,P05_V + P06_B,"15,50915612020874","0,8190256727905274"
"590,578","1337,28","293,755","46,6479","3,90451","4,6454","0,7408900000000003","1,389672263521054","10,1085","9,35181","0,837872","0,968446","590,578","1326,72",P05_P06,P05_V + P06_B,"15,51068612020874","0,9538156727905276"
"2720,38","2423,31","293,96","46,3027","3,90533","4,73227","0,8269399999999996","1,2998846102634878","8,2926","7,83758","0,996803","0,906797","2720,38","240,69000000000005",P05_P06,P05_V + P06_B,"15,51150612020874","1,0398656727905269"
"591,43","386,442","293,539","46,6596","3,90679","4,63122","0,7244299999999999","1,5552093106717306","9,9214","9,88013","0,87154","0,786934","591,43","2277,558",P05_P06,P05_V + P06_B,"15,512966120208741","0,9373556727905272"
"478,604","2053,11","293,919","46,6561","3,91307","4,61853","0,70546","1,4230122979092186","8,97786","8,57617","0,837743","0,977449","478,604","610,8899999999999",P05_P06,P05_V + P06_B,"15,51924612020874","0,9183856727905273"
"1059,94","2561,15","294,023","46,5591","3,91846","5,12085","1,2023899999999998","1,2727922061359784","8,50178","8,79266","0,991342","0,950567","1059,94","102,84999999999991",P05_P06,P05_V + P06_B,"15,52463612020874","1,4153156727905272"
"1240,58","530,168","293,56","46,5569","3,91911","4,59175","0,6726400000000003","1,450492674921199","11,4849","10,6962","0,778777","0,878135","1240,58","2133,832",P05_P06,P05_V + P06_B,"15,52528612020874","0,8855656727905277"
"1896,85","1767,27","293,828","46,4392","3,92141","4,53317","0,6117600000000003","1,3793114224132763","11,5174","11,525","0,951405","0,977345","1896,85","896,73",P05_P06,P05_V + P06_B,"15,52758612020874","0,8246856727905276"
"513,285","1929,99","293,891","46,6523","3,92282","5,02833","1,1055100000000002","1,4321298823780684","8,73876","8,48028","0,92286","0,86068","513,285","734,01",P05_P06,P05_V + P06_B,"15,52899612020874","1,3184356727905275"
"3402,1","461,793","293,507","46,2214","3,92298","4,80001","0,8770300000000004","1,3907627403694662","8,00219","7,92952","0,987975","0,931242","3402,1","2202,207",P05_P06,P05_V + P06_B,"15,52915612020874","1,0899556727905277"
"3464,24","1041,91","293,636","46,2046","3,92479","4,59719","0,6724000000000006","1,4600000000000364","7,73845","8,09041","0,996542","0,968088","3464,24","1622,09",P05_P06,P05_V + P06_B,"15,53096612020874","0,8853256727905279"
"1430,56","112,9","293,463","46,5324","3,92651","4,95761","1,0311","1,4587875102289662","10,5433","9,58974","0,820747","0,737735","1430,56","2551,1",P05_P06,P05_V + P06_B,"15,53268612020874","1,2440256727905272"
"2429,44","1923,13","293,853","46,3544","3,9275","4,54778","0,6202800000000002","1,357239846158494","9,89257","10,0259","0,958994","0,949276","2429,44","740,8699999999999",P05_P06,P05_V + P06_B,"15,53367612020874","0,8332056727905275"
"3152,2","47,9814","293,418","46,2653","3,92977","4,91087","0,9811","1,470966515594414","7,95705","7,95474","0,999392","0,906784","3152,2","2616,0186",P05_P06,P05_V + P06_B,"15,53594612020874","1,1940256727905272"
"2867,58","194,696","293,456","46,3078","3,92989","4,79411","0,86422","1,429559722432051","8,48217","8,39198","0,951148","0,97051","2867,58","2469,304",P05_P06,P05_V + P06_B,"15,53606612020874","1,0771456727905273"
"3366,04","2557,29","293,978","46,2005","3,93009","4,53167","0,6015800000000002","1,4150971698083363","8,37623","8,12503","0,973825","0,966825","3366,04","106,71000000000004",P05_P06,P05_V + P06_B,"15,53626612020874","0,8145056727905275"
"3505,9","1635,87","293,769","46,1906","3,93344","4,74508","0,8116399999999997","1,4522052196571464","8,11984","7,66932","0,964195","0,959616","3505,9","1028,13",P05_P06,P05_V + P06_B,"15,539616120208741","1,024565672790527"
"348,677","1889,53","293,885","46,6785","3,93531","4,78185","0,8465400000000005","1,349518432626902","8,04351","8,24648","0,998456","0,987265","348,677","774,47",P05_P06,P05_V + P06_B,"15,54148612020874","1,0594656727905278"
"3529,75","2616,3","293,989","46,1742","3,94003","4,90558","0,9655499999999996","1,4300349646078017","9,24279","9,24708","0,900648","0,837423","3529,75","47,69999999999982",P05_P06,P05_V + P06_B,"15,54620612020874","1,178475672790527"
"1729,53","1578,03","293,788","46,4677","3,94031","4,64021","0,6998999999999995","1,3865424623861031","11,5842","12,2849","0,981803","0,911597","1729,53","1085,97",P05_P06,P05_V + P06_B,"15,54648612020874","0,9128256727905268"
"2214,52","1923,63","293,857","46,3878","3,94445","4,56345","0,6189999999999998","1,3891724155051208","10,4904","10,5315","0,958308","0,991176","2214,52","740,3699999999999",P05_P06,P05_V + P06_B,"15,55062612020874","0,8319256727905271"
"844,693","2329,05","293,975","46,5956","3,94538","5,59944","1,6540600000000003","1,4209517936933007","8,62721","8,57202","0,963463","0,876893","844,693","334,9499999999998",P05_P06,P05_V + P06_B,"15,55155612020874","1,8669856727905276"
"1013,33","903,906","293,649","46,5876","3,94703","4,68789","0,7408600000000005","1,4130353852610464","10,9765","10,6703","0,878861","0,939608","1013,33","1760,094",P05_P06,P05_V + P06_B,"15,55320612020874","0,9537856727905278"
"239,647","1079,53","293,703","46,7058","3,95445","4,87167","0,91722","1,3644225884966077","9,04659","8,65178","0,90478","0,930917","239,647","1584,47",P05_P06,P05_V + P06_B,"15,56062612020874","1,1301456727905275"
"2762,74","2541,5","293,986","46,2945","3,95826","5,32813","1,3698699999999997","1,3337541002748143","7,87501","7,85175","0,969867","0,936153","2762,74","122,5",P05_P06,P05_V + P06_B,"15,56443612020874","1,582795672790527"
"1002,19","1831,18","293,859","46,5776","3,96402","4,71328","0,74926","1,2690547663517178","10,2614","11,11","0,958634","0,895657","1002,19","832,8199999999999",P05_P06,P05_V + P06_B,"15,57019612020874","0,9621856727905274"
"2713,72","1789,03","293,818","46,3119","3,98075","4,61285","0,6320999999999999","1,4115239990874129","9,43968","9,39945","0,954312","0,976551","2713,72","874,97",P05_P06,P05_V + P06_B,"15,58692612020874","0,8450256727905272"
"1931,12","67,9383","293,444","46,455","3,98325","4,73425","0,7510000000000003","1,4485849094892906","9,43673","10,4271","0,925052","0,770219","1931,12","2596,0617",P05_P06,P05_V + P06_B,"15,58942612020874","0,9639256727905277"
"1137,35","1720,39","293,832","46,558","3,98547","4,77262","0,78715","1,3267252918371866","10,9234","11,3221","0,933171","0,890345","1137,35","943,6099999999999",P05_P06,P05_V + P06_B,"15,59164612020874","1,0000756727905273"
"250,215","1221,11","293,735","46,7023","3,98557","4,76838","0,7828099999999996","1,4933840765186424","9,59891","8,80257","0,818946","0,98452","250,215","1442,89",P05_P06,P05_V + P06_B,"15,59174612020874","0,9957356727905269"
"2428,72","1383,68","293,732","46,3614","3,98639","4,9271","0,9407100000000002","1,4412841496388862","10,7928","11,0471","0,974216","0,940052","2428,72","1280,32",P05_P06,P05_V + P06_B,"15,59256612020874","1,1536356727905275"
"683,008","27,4992","293,456","46,6497","3,98732","4,67485","0,6875300000000002","1,363705323741147","9,28793","9,02751","0,917505","0,852766","683,008","2636,5008",P05_P06,P05_V + P06_B,"15,59349612020874","0,9004556727905275"
"928,869","1496,39","293,785","46,5933","3,9886","5,05575","1,0671499999999998","1,2784791746448247","11,5213","10,6083","0,858101","0,999874","928,869","1167,61",P05_P06,P05_V + P06_B,"15,59477612020874","1,2800756727905271"
"2750,8","1288,46","293,704","46,3125","3,99028","4,71427","0,7239900000000001","1,4368368035375996","9,54336","9,96698","0,994149","0,927617","2750,8","1375,54",P05_P06,P05_V + P06_B,"15,59645612020874","0,9369156727905275"
"1493,61","1000,5","293,662","46,5117","3,99311","4,62302","0,6299100000000002","1,400388874563104","12,3353","12,0482","0,871469","0,937362","1493,61","1663,5",P05_P06,P05_V + P06_B,"15,59928612020874","0,8428356727905275"
"2613,54","1566,29","293,769","46,3303","3,99524","4,56257","0,5673300000000001","1,3923002549736296","9,85024","10,198","0,984299","0,944803","2613,54","1097,71",P05_P06,P05_V + P06_B,"15,60141612020874","0,7802556727905274"
"712,87","2641,68","294,048","46,612","4,00048","4,96953","0,9690500000000002","1,2652730930514609","7,86055","8,02042","0,988511","0,903125","712,87","22,320000000000164",P05_P06,P05_V + P06_B,"15,60665612020874","1,1819756727905275"
"3130,44","1411,25","293,725","46,2519","4,00094","4,79838","0,7974399999999999","1,390143877445884","8,5312","8,43235","0,929978","0,946853","3130,44","1252,75",P05_P06,P05_V + P06_B,"15,60711612020874","1,0103656727905272"
"477,305","1172,05","293,72","46,6676","4,00474","4,86892","0,8641800000000002","1,4673585110668037","10,4429","8,66517","0,759752","0,960596","477,305","1491,95",P05_P06,P05_V + P06_B,"15,61091612020874","1,0771056727905275"
"2666,53","1269,24","293,702","46,3258","4,0065","4,5964","0,5899000000000001","1,3705838172106068","9,76961","10,386","0,99319","0,996307","2666,53","1394,76",P05_P06,P05_V + P06_B,"15,61267612020874","0,8028256727905274"
"3272,59","2306,36","293,924","46,2183","4,01172","4,7753","0,7635799999999993","1,3472935834480748","7,83512","7,18573","0,970744","0,934212","3272,59","357,6399999999999",P05_P06,P05_V + P06_B,"15,61789612020874","0,9765056727905266"
"291,985","268,379","293,518","46,7077","4,01689","4,67844","0,6615500000000001","1,438267360402816","8,60582","8,6732","0,999335","0,98527","291,985","2395,621",P05_P06,P05_V + P06_B,"15,62306612020874","0,8744756727905274"
"51,9493","1242,64","293,743","46,7329","4,01701","4,875","0,85799","1,4913254809061904","9,0945","7,93915","0,884122","0,994305","51,9493","1421,36",P05_P06,P05_V + P06_B,"15,62318612020874","1,0709156727905274"
"3138,18","478,225","293,515","46,2622","4,01742","4,78603","0,7686099999999998","1,4298353052012969","8,24112","8,24351","0,947525","0,898241","3138,18","2185,775",P05_P06,P05_V + P06_B,"15,623596120208742","0,9815356727905271"
"1433,72","2026,78","293,895","46,5079","4,0181","4,73957","0,7214700000000001","1,2856515857727442","10,5194","11,2182","0,996966","0,837615","1433,72","637,22",P05_P06,P05_V + P06_B,"15,62427612020874","0,9343956727905274"
"2657,69","485,748","293,525","46,3369","4,02105","5,09621","1,0751600000000003","1,3573595691636162","9,14115","9,64027","0,919381","0,856544","2657,69","2178,252",P05_P06,P05_V + P06_B,"15,62722612020874","1,2880856727905277"
"2840,0","778,182","293,588","46,3049","4,02234","4,72769","0,7053500000000001","1,41199008495103","9,17199","9,32858","0,950896","0,940704","2840,0","1885,818",P05_P06,P05_V + P06_B,"15,62851612020874","0,9182756727905275"
"530,396","2032,75","293,914","46,6484","4,0229","4,81966","0,7967599999999999","1,3281795812313482","8,55753","8,72952","0,929986","0,855451","530,396","631,25",P05_P06,P05_V + P06_B,"15,62907612020874","1,0096856727905272"
"2723,98","1409,06","293,732","46,3151","4,02789","5,02051","0,9926199999999996","1,3224220203852552","9,51719","9,98039","0,999267","0,88292","2723,98","1254,94",P05_P06,P05_V + P06_B,"15,63406612020874","1,205545672790527"
"320,719","337,091","293,533","46,7023","4,02816","5,33296","1,3048000000000002","1,4060440960368332","8,86101","8,75327","0,999777","0,95742","320,719","2326,909",P05_P06,P05_V + P06_B,"15,63433612020874","1,5177256727905275"
"631,801","469,875","293,558","46,6523","4,03178","5,31014","1,2783599999999993","1,504306152350629","10,6793","10,1646","0,736344","0,772889","631,801","2194,125",P05_P06,P05_V + P06_B,"15,637956120208742","1,4912856727905266"
"2030,31","704,047","293,586","46,4318","4,0369","4,73678","0,6998800000000003","1,4478798292675843","10,9468","10,9749","0,892479","0,869585","2030,31","1959,953",P05_P06,P05_V + P06_B,"15,64307612020874","0,9128056727905276"
"201,42","1775,63","293,862","46,7028","4,04099","5,42351","1,3825200000000004","1,493857088211605","8,35046","7,65311","0,999981","0,976055","201,42","888,3699999999999",P05_P06,P05_V + P06_B,"15,647166120208741","1,5954456727905277"
"2688,13","1347,7","293,719","46,3215","4,0412","4,73694","0,6957399999999998","1,4567429423203315","9,80433","10,4904","0,959317","0,89353","2688,13","1316,3",P05_P06,P05_V + P06_B,"15,64737612020874","0,9086656727905271"
"161,662","1576,04","293,817","46,7116","4,04121","4,72235","0,6811399999999992","1,3838081514428575","8,25359","8,05166","0,997097","0,995039","161,662","1087,96",P05_P06,P05_V + P06_B,"15,64738612020874","0,8940656727905265"
"1347,26","200,074","293,484","46,5443","4,04588","4,87587","0,8299899999999996","1,4073467945037472","10,5665","9,9136","0,786593","0,89539","1347,26","2463,926",P05_P06,P05_V + P06_B,"15,65205612020874","1,0429156727905269"
"846,653","94,9267","293,469","46,6235","4,04786","4,94018","0,8923199999999998","1,2939044941571192","11,0015","8,97135","0,774531","0,897754","846,653","2569,0733",P05_P06,P05_V + P06_B,"15,65403612020874","1,105245672790527"
"714,294","1945,62","293,89","46,6209","4,0481","4,62924","0,5811400000000004","1,324878862387018","8,81812","9,10111","0,998089","0,984958","714,294","718,3800000000001",P05_P06,P05_V + P06_B,"15,65427612020874","0,7940656727905278"
"3187,43","1221,31","293,681","46,2454","4,05267","5,19596","1,1432900000000004","1,360330842111474","7,96486","7,73028","0,999157","0,948417","3187,43","1442,69",P05_P06,P05_V + P06_B,"15,65884612020874","1,3562156727905277"
"2151,42","2045,04","293,886","46,3961","4,0544","4,65932","0,6049199999999999","1,4582523787054713","10,4964","10,2535","0,927064","0,925946","2151,42","618,96",P05_P06,P05_V + P06_B,"15,660576120208741","0,8178456727905272"
"3231,65","756,951","293,576","46,2443","4,05445","4,70058","0,6461300000000003","1,3400000000000318","7,74721","8,69093","0,997469","0,915665","3231,65","1907,049",P05_P06,P05_V + P06_B,"15,66062612020874","0,8590556727905276"
"2420,9","991,02","293,643","46,3675","4,05868","4,71443","0,6557500000000003","1,3494906446508257","10,5825","11,6403","0,965108","0,848057","2420,9","1672,98",P05_P06,P05_V + P06_B,"15,66485612020874","0,8686756727905276"
"189,661","1409,71","293,779","46,7094","4,06277","4,87466","0,81189","1,4040943700479305","9,15439","8,94654","0,845837","0,886534","189,661","1254,29",P05_P06,P05_V + P06_B,"15,66894612020874","1,0248156727905273"
"457,634","2343,4","293,985","46,6556","4,06645","4,96614","0,8996900000000005","1,2386347322758362","8,3326","8,30178","0,911319","0,895791","457,634","320,5999999999999",P05_P06,P05_V + P06_B,"15,67262612020874","1,1126156727905279"
"761,298","397,448","293,539","46,6331","4,06738","4,70097","0,6335899999999999","1,4443856825654109","10,1313","9,81713","0,812777","0,750909","761,298","2266,552",P05_P06,P05_V + P06_B,"15,67355612020874","0,8465156727905272"
"2627,1","616,103","293,555","46,3401","4,06841","4,76299","0,6945800000000002","1,365968154826411","9,41864","9,84816","0,924924","0,862184","2627,1","2047,897",P05_P06,P05_V + P06_B,"15,67458612020874","0,9075056727905275"
"48,9502","2226,57","293,967","46,7207","4,06908","4,96167","0,8925900000000002","1,283557653555348","8,45987","8,42708","0,957541","0,868723","48,9502","437,42999999999984",P05_P06,P05_V + P06_B,"15,67525612020874","1,1055156727905275"
"1189,03","2068,93","293,909","46,5454","4,07184","5,27493","1,2030900000000004","1,3224220203850283","10,6149","9,48478","0,999835","0,938321","1189,03","595,0700000000002",P05_P06,P05_V + P06_B,"15,67801612020874","1,4160156727905278"
"1413,04","2513,92","294,006","46,5048","4,07354","5,17155","1,0980099999999997","1,2658988901172237","9,17926","9,2363","0,990012","0,864905","1413,04","150,07999999999993",P05_P06,P05_V + P06_B,"15,679716120208742","1,310935672790527"
"3488,4","1298,38","293,693","46,1976","4,07674","4,71291","0,6361699999999999","1,4516886718577406","7,72259","7,75382","0,993671","0,925106","3488,4","1365,62",P05_P06,P05_V + P06_B,"15,682916120208741","0,8490956727905272"
"609,663","1588,92","293,812","46,6417","4,08268","5,10718","1,0244999999999995","1,3465348120269347","10,3224","10,0093","0,840774","0,850553","609,663","1075,08",P05_P06,P05_V + P06_B,"15,68885612020874","1,2374256727905268"
"361,909","2644,4","294,055","46,6665","4,09429","4,7935","0,6992099999999999","1,335552320203088","8,4005","8,51769","0,955098","0,946662","361,909","19,59999999999991",P05_P06,P05_V + P06_B,"15,700466120208741","0,9121356727905272"
"2894,45","62,5337","293,426","46,3052","4,09462","4,50616","0,4115400000000004","1,394696296689737","8,14334","8,77748","0,961698","0,92007","2894,45","2601,4663",P05_P06,P05_V + P06_B,"15,70079612020874","0,6244656727905278"
"3049,61","634,187","293,552","46,2741","4,0959","5,01055","0,91465","1,3596823158370366","8,12969","8,46275","0,941029","0,921834","3049,61","2029,813",P05_P06,P05_V + P06_B,"15,70207612020874","1,1275756727905273"
"334,303","360,72","293,538","46,6999","4,10132","5,03576","0,9344399999999996","1,3868341645633369","9,0484","8,72934","0,994436","0,891395","334,303","2303,2799999999997",P05_P06,P05_V + P06_B,"15,707496120208742","1,147365672790527"
"1287,07","1021,32","293,671","46,5435","4,10495","4,71676","0,6118100000000002","1,4261837188805933","12,0193","11,4944","0,881662","0,959848","1287,07","1642,6799999999998",P05_P06,P05_V + P06_B,"15,711126120208739","0,8247356727905275"
"2717,64","1085,81","293,659","46,3202","4,10794","4,79919","0,6912500000000001","1,3929106216838438","9,52932","10,2739","0,936119","0,88845","2717,64","1578,19",P05_P06,P05_V + P06_B,"15,71411612020874","0,9041756727905275"
"2207,92","2432,75","293,972","46,3822","4,10858","5,28919","1,1806099999999995","1,3366001645968952","9,32139","9,01401","0,942089","0,860275","2207,92","231,25",P05_P06,P05_V + P06_B,"15,71475612020874","1,3935356727905268"
"767,831","1708,21","293,836","46,6156","4,10872","4,87518","0,7664600000000004","1,3538496962365396","9,82577","9,1781","0,941765","0,964281","767,831","955,79",P05_P06,P05_V + P06_B,"15,71489612020874","0,9793856727905277"
"1498,21","1436,26","293,761","46,5055","4,10936","4,91203","0,80267","1,3534031180693362","11,6724","11,1735","0,952803","0,990503","1498,21","1227,74",P05_P06,P05_V + P06_B,"15,71553612020874","1,0155956727905273"
"1553,22","1670,56","293,813","46,4939","4,10962","4,93568","0,82606","1,3366001645966707","11,8271","11,3052","0,941654","0,957207","1553,22","993,44",P05_P06,P05_V + P06_B,"15,71579612020874","1,0389856727905273"
"855,504","24,0066","293,453","46,6229","4,11006","5,15068","1,0406200000000003","1,519468739395441","9,68979","8,68217","0,860552","0,817108","855,504","2639,9934",P05_P06,P05_V + P06_B,"15,716236120208741","1,2535456727905276"
