panel,B_minus_V_gaia_approx,V_gaia_approx
P01,"0,7383802713623049","12,79092149609375"
P01,"0,7024242713623049","12,799481496093751"
P01,"0,8393622713623048","12,81091149609375"
P01,"0,6734402713623049","12,83924149609375"
P01,"1,265434271362305","12,83970149609375"
P01,"0,7650762713623049","12,87112149609375"
P01,"0,9462402713623049","12,89522149609375"
P01,"1,302386271362305","12,91578149609375"
P01,"0,7321752713623049","12,922041496093751"
P01,"0,9427762713623049","12,93102149609375"
P01,"0,7933662713623049","12,93882149609375"
P01,"1,337456271362305","12,95602149609375"
P01,"0,8056602713623049","12,96789149609375"
P01,"1,312286271362305","12,97501149609375"
P01,"0,7036632713623049","12,98654149609375"
P01,"1,003463271362305","12,98879149609375"
P01,"0,6039682713623051","12,99323149609375"
P01,"0,5539702713623049","13,01141149609375"
P01,"0,8835032713623049","13,03257149609375"
P01,"0,8465142713623048","13,04373149609375"
P01,"1,083957271362305","13,05480149609375"
P01,"1,2743862713623049","13,08663149609375"
P01,"0,8461692713623049","13,08890149609375"
P01,"0,6929232713623049","13,09555149609375"
P01,"1,396016271362305","13,09601149609375"
P01,"0,6679172713623049","13,10141149609375"
P01,"0,6761432713623049","13,10196149609375"
P01,"0,8875092713623048","13,10198149609375"
P01,"0,9180682713623048","13,10402149609375"
P01,"1,1355262713623049","13,12196149609375"
P01,"0,6035962713623051","13,14423149609375"
P01,"0,7575332713623049","13,15557149609375"
P01,"1,385056271362305","13,18783149609375"
P01,"1,393136271362305","13,19501149609375"
P01,"0,6336212713623048","13,20896149609375"
P01,"0,6419032713623047","13,21166149609375"
P01,"1,6221162713623047","13,22160149609375"
P01,"0,822114271362305","13,22968149609375"
P01,"0,6797682713623049","13,23001149609375"
P01,"0,7949312713623049","13,23664149609375"
P01,"0,6680582713623049","13,245901496093751"
P01,"0,9341872713623048","13,26034149609375"
P01,"0,7766532713623048","13,26048149609375"
P01,"0,8492942713623048","13,27075149609375"
P01,"0,892694271362305","13,27449149609375"
P01,"0,8841062713623049","13,27832149609375"
P01,"0,6756802713623049","13,27919149609375"
P01,"0,7969362713623048","13,28023149609375"
P01,"0,984246271362305","13,28696149609375"
P01,"1,177976271362305","13,30568149609375"
P01,"1,622556271362305","13,31849149609375"
P01,"0,9635562713623049","13,31964149609375"
P01,"0,6572372713623049","13,32617149609375"
P01,"0,8463012713623048","13,33304149609375"
P01,"1,320456271362305","13,34262149609375"
P01,"0,6895332713623049","13,34447149609375"
P01,"0,6820162713623049","13,34872149609375"
P01,"0,903716271362305","13,36929149609375"
P01,"0,8804962713623048","13,37038149609375"
P01,"0,6486572713623047","13,37304149609375"
P01,"1,1322362713623049","13,37416149609375"
P01,"0,8377762713623047","13,38182149609375"
P01,"1,145866271362305","13,386661496093751"
P01,"0,6430112713623048","13,39503149609375"
P01,"1,0723062713623048","13,40567149609375"
P01,"0,996886271362305","13,40650149609375"
P01,"0,9346862713623048","13,40808149609375"
P01,"0,7316622713623049","13,41288149609375"
P01,"0,6969902713623048","13,41617149609375"
P01,"0,876766271362305","13,41745149609375"
P01,"1,303146271362305","13,42478149609375"
P01,"0,7124902713623049","13,43571149609375"
P01,"1,3607462713623049","13,44288149609375"
P01,"1,238856271362305","13,44474149609375"
P01,"0,652062271362305","13,45384149609375"
P01,"0,6895252713623049","13,457981496093751"
P01,"1,358416271362305","13,46045149609375"
P01,"0,6718602713623049","13,46278149609375"
P01,"1,250036271362305","13,46500149609375"
P01,"0,9905962713623049","13,47607149609375"
P01,"1,0324462713623048","13,48523149609375"
P01,"0,7093952713623048","13,50046149609375"
P01,"1,315756271362305","13,50839149609375"
P01,"0,7652762713623049","13,51145149609375"
P01,"0,7646562713623051","13,51611149609375"
P01,"0,6931462713623049","13,52275149609375"
P01,"0,8290162713623048","13,53386149609375"
P01,"1,055936271362305","13,55692149609375"
P01,"1,556536271362305","13,56370149609375"
P01,"1,055166271362305","13,565341496093751"
P01,"0,7237562713623049","13,56663149609375"
P01,"0,7054462713623046","13,572751496093751"
P01,"0,7569962713623049","13,58519149609375"
P01,"0,9488962713623048","13,59042149609375"
P01,"0,9057362713623047","13,59301149609375"
P01,"0,794106271362305","13,621981496093749"
P01,"0,730946271362305","13,62683149609375"
